id,location,group,area,price,over-valued,under-valued,normal
1265515,quinta da marinha,houses,931.0,746350,0,0,1
1265517,quinta da marinha,houses,914.0,746350,0,1,0
1265519,quinta da marinha,houses,765.0,695750,0,0,1
1265521,quinta da marinha,houses,767.0,695750,0,0,1
1265523,quinta da marinha,houses,827.0,695750,0,1,0
1271279,quinta da marinha,houses,667.0,2542900,0,0,1
1271292,quinta da marinha,houses,854.12,8000000,1,0,0
1271297,quinta da marinha,houses,327.59,8000000,1,0,0
1271324,quinta da marinha,houses,190.0,1200000,0,0,1
1271333,quinta da marinha,houses,920.0,7000000,1,0,0
1271339,quinta da marinha,houses,215.0,1400000,1,0,0
1271503,quinta da marinha,houses,457.0,2700000,1,0,0
1271869,quinta da marinha,houses,240.0,1400000,0,0,1
1272710,quinta da marinha,houses,310.0,1500000,0,0,1
1272719,quinta da marinha,houses,950.0,4900000,0,0,1
1272801,quinta da marinha,houses,215.0,1399000,1,0,0
1275217,quinta da marinha,houses,457.0,2700000,1,0,0
1275454,quinta da marinha,houses,300.0,1750000,0,0,1
1275474,quinta da marinha,houses,570.0,2950000,0,0,1
1275505,quinta da marinha,houses,190.0,1000000,0,0,1
1275506,quinta da marinha,houses,215.0,1400000,1,0,0
1275652,quinta da marinha,houses,475.0,2669966,0,0,1
1277792,nagueles,apartments,97.0,280000,0,0,1
1278759,nagueles,houses,177.0,495000,0,0,1
1278776,nagueles,apartments,150.0,375000,0,0,1
1278778,nagueles,houses,302.0,550000,0,0,1
1279445,quinta da marinha,houses,1000.0,3200000,0,1,0
1279933,nagueles,apartments,115.0,595000,1,0,0
1281329,nagueles,apartments,150.0,375000,0,0,1
1281339,nagueles,houses,177.0,495000,0,0,1
1281341,nagueles,houses,302.0,550000,0,0,1
1282526,nagueles,apartments,54.0,232000,0,0,1
1283027,nagueles,houses,844.0,2671000,0,0,1
1283029,nagueles,houses,893.0,2461000,0,0,1
1283030,golden mile,houses,513.0,1790000,0,0,1
1285085,nagueles,apartments,54.0,232000,0,0,1
1288959,nagueles,houses,154.0,315000,0,0,1
1289427,nagueles,houses,154.0,315000,0,0,1
1290390,quinta da marinha,houses,250.0,945000,0,1,0
1290394,quinta da marinha,houses,250.0,940000,0,1,0
1290718,quinta da marinha,houses,695.0,5000000,0,0,1
1290732,alenquer,houses,295.0,360000,1,0,0
1290737,alenquer,houses,110.0,86000,0,1,0
1290739,alenquer,houses,150.0,135000,1,0,0
1292542,quinta da marinha,houses,450.0,1750000,0,0,1
1292555,quinta da marinha,houses,400.0,2500000,0,0,1
1292569,quinta da marinha,houses,2700.0,3200000,0,0,1
1295272,quinta da marinha,houses,819.0,6000000,0,0,1
1295681,nagueles,houses,844.0,2671000,0,0,1
1295682,nagueles,houses,893.0,2461000,0,0,1
1295684,nagueles,houses,513.0,1790000,0,0,1
1300290,nagueles,houses,450.0,1390000,0,0,1
1300359,nagueles,apartments,115.0,360000,0,0,1
1300408,quinta da marinha,houses,120.0,575000,0,1,0
1300444,quinta da marinha,houses,215.0,1400000,1,0,0
1300458,quinta da marinha,houses,220.0,1000000,0,0,1
1300547,quinta da marinha,houses,582.0,2750000,0,0,1
1300601,quinta da marinha,houses,180.0,0,0,1,0
1300754,nagueles,apartments,90.0,240000,0,0,1
1300762,nagueles,apartments,112.0,225000,0,0,1
1301194,nagueles,houses,150.0,0,0,1,0
1302840,nagueles,houses,470.0,2500000,1,0,0
1302931,golden mile,houses,236.0,545000,0,0,1
1302935,nagueles,houses,325.0,495000,0,1,0
1302986,nagueles,houses,472.0,1350000,0,0,1
1303091,nagueles,apartments,140.0,0,0,1,0
1303169,nagueles,apartments,60.0,210000,0,0,1
1303183,golden mile,apartments,60.0,220000,0,0,1
1303192,nagueles,apartments,86.0,230000,0,0,1
1303223,golden mile,apartments,112.0,270000,0,1,0
1303230,golden mile,apartments,92.0,269000,0,1,0
1303239,nagueles,apartments,90.0,280000,0,0,1
1303330,nagueles,houses,280.0,410000,0,0,1
1303368,nagueles,houses,300.0,470000,0,0,1
1303418,nagueles,apartments,133.0,595000,1,0,0
1303451,golden mile,apartments,107.0,690000,0,0,1
1303474,nagueles,apartments,220.0,750000,0,0,1
1303480,nagueles,houses,170.0,729000,1,0,0
1303519,golden mile,apartments,184.0,975000,0,0,1
1303584,nagueles,houses,650.0,1495000,0,0,1
1303621,nagueles,houses,710.0,1890000,0,0,1
1303624,nagueles,houses,360.0,1990000,1,0,0
1303681,nagueles,houses,1200.0,3700000,0,0,1
1304154,alenquer,houses,68.0,72500,1,0,0
1305725,nagueles,houses,154.0,315000,0,0,1
1309812,nagueles,houses,432.0,1100000,0,1,0
1309858,nagueles,houses,590.0,1125000,0,0,1
1311568,nagueles,apartments,216.0,399000,0,0,1
1311574,nagueles,houses,162.0,430000,0,0,1
1311596,nagueles,apartments,145.0,278000,0,1,0
1314816,nagueles,houses,267.0,1690000,1,0,0
1314821,nagueles,houses,450.0,1390000,0,0,1
1314878,nagueles,houses,844.0,3200000,0,0,1
1314879,nagueles,houses,894.0,2850000,0,0,1
1314900,nagueles,houses,471.0,790000,0,1,0
1314918,nagueles,houses,357.0,525000,0,1,0
1314920,golden mile,houses,650.0,1495000,0,0,1
1314922,nagueles,apartments,271.0,470000,0,0,1
1314924,nagueles,apartments,155.0,395000,0,0,1
1314932,nagueles,houses,320.0,1350000,0,0,1
1314949,golden mile,apartments,126.0,324000,0,1,0
1315213,nagueles,apartments,200.0,799000,0,1,0
1315592,golden mile,apartments,530.0,3900000,0,0,1
1315628,nagueles,houses,196.0,595000,1,0,0
1315975,quinta da marinha,houses,684.75,3700000,0,0,1
1317563,nagueles,houses,450.0,1390000,0,0,1
1317570,nagueles,houses,267.0,1690000,1,0,0
1319685,quinta da marinha,houses,605.0,3700000,0,0,1
1319708,quinta da marinha,houses,850.0,6000000,1,0,0
1319740,quinta da marinha,houses,667.0,2670000,0,0,1
1319745,quinta da marinha,houses,1193.0,10750000,0,0,1
1321305,nagueles,apartments,140.0,340000,0,0,1
1321349,nagueles,houses,450.0,1390000,0,0,1
1321543,nagueles,houses,450.0,1350000,0,0,1
1321604,nagueles,houses,330.0,1320000,1,0,0
1321627,nagueles,houses,300.0,1250000,1,0,0
1321644,nagueles,houses,320.0,1400000,0,0,1
1321682,nagueles,houses,385.0,1450000,0,0,1
1321789,nagueles,houses,600.0,1495000,0,1,0
1325435,golden mile,apartments,105.0,300000,0,1,0
1325611,quinta da marinha,houses,850.0,0,0,1,0
1327837,nagueles,houses,367.0,495000,0,0,1
1327858,nagueles,apartments,112.0,345000,0,0,1
1328114,quinta da marinha,houses,530.0,4000000,0,0,1
1328291,nagueles,houses,320.0,995000,0,1,0
1331053,nagueles,apartments,112.0,345000,0,0,1
1331084,nagueles,apartments,180.0,483000,0,0,1
1331091,nagueles,houses,367.0,495000,0,0,1
1332690,quinta da marinha,houses,105.0,0,0,1,0
1333045,nagueles,houses,267.0,1690000,1,0,0
1333122,nagueles,houses,340.0,500000,0,0,1
1333549,nagueles,houses,434.0,1850000,1,0,0
1333708,nagueles,houses,150.0,799000,1,0,0
1334276,nagueles,houses,360.0,1990000,1,0,0
1334309,nagueles,houses,320.0,1250000,0,0,1
1334434,nagueles,houses,450.0,1850000,0,0,1
1334454,nagueles,houses,640.0,5500000,1,0,0
1334619,nagueles,houses,385.0,1450000,0,0,1
1334766,nagueles,houses,590.0,790000,0,0,1
1335306,nagueles,houses,844.0,2671000,0,0,1
1335450,nagueles,houses,300.0,1250000,1,0,0
1336668,nagueles,houses,672.0,4500000,0,0,1
1337084,nagueles,houses,707.0,1890000,0,0,1
1337153,nagueles,houses,400.0,2500000,1,0,0
1338033,nagueles,houses,600.0,3700000,1,0,0
1338123,nagueles,houses,320.0,1400000,0,0,1
1338327,nagueles,houses,310.0,695000,0,0,1
1338655,nagueles,houses,432.0,1100000,0,1,0
1338747,nagueles,houses,1137.0,10900000,0,0,1
1338991,nagueles,houses,470.0,2300000,1,0,0
1339528,nagueles,houses,350.0,1650000,1,0,0
1339551,nagueles,houses,275.0,1950000,0,0,1
1339614,nagueles,houses,159.0,765000,1,0,0
1341099,nagueles,houses,509.0,1900000,0,0,1
1341975,nagueles,houses,300.0,850000,1,0,0
1342048,nagueles,houses,603.0,890000,0,0,1
1343350,nagueles,houses,590.0,1125000,0,0,1
1343386,quinta da marinha,houses,753.0,2950000,0,0,1
1343490,quinta da marinha,houses,580.0,2700000,0,0,1
1343519,nagueles,houses,450.0,1350000,0,0,1
1343953,nagueles,houses,450.0,1390000,0,0,1
1344059,nagueles,houses,1020.0,2850000,0,0,1
1344759,nagueles,houses,200.0,795000,1,0,0
1345325,nagueles,houses,330.0,1320000,1,0,0
1345350,nagueles,houses,600.0,1495000,0,1,0
1345796,quinta da marinha,houses,370.0,2800000,1,0,0
1346907,nagueles,houses,207.0,320000,0,1,0
1347764,nagueles,houses,632.0,1205000,0,0,1
1349677,nagueles,houses,207.0,320000,0,1,0
1349678,nagueles,apartments,115.0,315000,0,0,1
1349682,nagueles,houses,187.0,349900,0,1,0
1353113,nagueles,apartments,115.0,315000,0,0,1
1353119,nagueles,houses,187.0,349900,0,1,0
1363903,nagueles,apartments,179.0,455000,0,0,1
1363943,nagueles,apartments,48.0,200000,0,0,1
1373989,quinta da marinha,houses,192.0,1295000,0,0,1
1376902,quinta da marinha,houses,192.0,1245000,0,0,1
1376907,quinta da marinha,houses,192.0,1245000,0,0,1
1376910,quinta da marinha,houses,196.0,1295000,0,0,1
1377152,quinta da marinha,houses,192.0,1245000,0,0,1
1379684,quinta da marinha,houses,200.0,1014600,0,0,1
1383265,quinta da marinha,houses,200.0,660000,0,1,0
1383289,quinta da marinha,houses,580.0,1950000,0,1,0
1383408,quinta da marinha,houses,1000.0,2950000,0,1,0
1383469,quinta da marinha,houses,810.0,6800000,1,0,0
1383507,quinta da marinha,houses,605.0,3700000,0,0,1
1383568,quinta da marinha,houses,450.0,1600000,0,0,1
1383615,quinta da marinha,houses,530.0,4000000,0,0,1
1383634,alenquer,houses,462.0,500000,0,0,1
1383644,quinta da marinha,houses,240.0,4000000,1,0,0
1383655,quinta da marinha,houses,802.0,6500000,0,0,1
1383657,quinta da marinha,houses,118.0,650000,0,0,1
1383672,quinta da marinha,houses,500.0,2250000,0,0,1
1383791,quinta da marinha,houses,212.0,830000,0,0,1
1383813,quinta da marinha,houses,118.0,650000,0,0,1
1383821,quinta da marinha,houses,900.0,4900000,0,0,1
1383831,quinta da marinha,houses,350.0,2000000,0,0,1
1383836,quinta da marinha,houses,580.0,3720000,1,0,0
1383838,quinta da marinha,houses,150.0,677000,0,1,0
1383842,quinta da marinha,houses,130.0,575000,0,0,1
1383852,quinta da marinha,houses,700.0,3948000,1,0,0
1383857,quinta da marinha,houses,500.0,2900000,0,0,1
1383858,quinta da marinha,houses,405.0,1950000,0,0,1
1383860,quinta da marinha,houses,450.0,2150000,0,0,1
1383863,quinta da marinha,houses,380.0,1550000,0,0,1
1383864,quinta da marinha,houses,400.0,2000000,0,0,1
1383865,quinta da marinha,houses,660.0,3200000,0,0,1
1383866,quinta da marinha,houses,550.0,3150000,0,0,1
1383867,quinta da marinha,houses,510.0,1900000,0,0,1
1383883,alenquer,houses,460.0,500000,0,0,1
1383911,quinta da marinha,houses,850.0,6000000,1,0,0
1383921,quinta da marinha,houses,1037.0,7600000,0,0,1
1383957,quinta da marinha,houses,580.0,1950000,0,1,0
1383968,quinta da marinha,houses,900.0,4900000,0,0,1
1383982,quinta da marinha,houses,350.0,1400000,0,1,0
1384050,quinta da marinha,houses,230.0,1200000,0,1,0
1384053,quinta da marinha,houses,520.0,3500000,0,0,1
1384062,quinta da marinha,houses,600.0,4900000,1,0,0
1384077,quinta da marinha,houses,425.0,2950000,0,0,1
1384080,quinta da marinha,houses,260.0,1400000,0,0,1
1384084,quinta da marinha,houses,518.0,3900000,0,0,1
1384159,quinta da marinha,houses,132.0,650000,0,0,1
1384160,quinta da marinha,houses,459.0,1500000,0,0,1
1384189,quinta da marinha,houses,1193.0,10750000,0,0,1
1384239,quinta da marinha,houses,248.0,1700000,1,0,0
1384267,quinta da marinha,houses,215.0,1400000,1,0,0
1384293,quinta da marinha,houses,200.0,1200000,1,0,0
1384296,quinta da marinha,houses,118.0,650000,0,0,1
1384312,quinta da marinha,houses,582.0,2750000,0,0,1
1384373,quinta da marinha,houses,215.0,1400000,1,0,0
1384376,quinta da marinha,houses,190.0,1000000,0,0,1
1384398,quinta da marinha,houses,695.0,5000000,0,0,1
1384404,quinta da marinha,houses,118.0,650000,0,0,1
1384408,quinta da marinha,houses,470.0,2500000,0,0,1
1384488,quinta da marinha,houses,1194.0,10750000,0,0,1
1384499,quinta da marinha,houses,120.0,650000,0,0,1
1384500,quinta da marinha,houses,86.0,650000,0,0,1
1384502,quinta da marinha,houses,86.0,650000,0,0,1
1384505,quinta da marinha,houses,86.0,650000,0,0,1
1384531,quinta da marinha,houses,530.0,4000000,0,0,1
1384585,quinta da marinha,houses,570.0,2950000,0,0,1
1384589,quinta da marinha,houses,300.0,2200000,0,0,1
1384594,quinta da marinha,houses,570.0,2950000,0,0,1
1384601,quinta da marinha,houses,802.0,6500000,0,0,1
1384604,quinta da marinha,houses,190.0,1000000,0,0,1
1384605,quinta da marinha,houses,190.0,1400000,0,0,1
1384606,quinta da marinha,houses,300.0,2500000,0,0,1
1384607,quinta da marinha,houses,300.0,2500000,0,0,1
1384625,quinta da marinha,houses,815.0,7500000,0,0,1
1384627,quinta da marinha,houses,300.0,2200000,0,0,1
1384641,quinta da marinha,houses,1193.0,10750000,0,0,1
1384672,quinta da marinha,houses,810.0,6500000,1,0,0
1384677,quinta da marinha,houses,190.0,1000000,0,0,1
1384678,quinta da marinha,houses,215.0,1400000,1,0,0
1384741,quinta da marinha,houses,398.0,5500000,1,0,0
1384746,quinta da marinha,houses,490.0,2700000,0,0,1
1384761,quinta da marinha,houses,580.0,1950000,0,1,0
1384806,quinta da marinha,houses,230.0,2542900,1,0,0
1384827,quinta da marinha,houses,580.0,1950000,0,1,0
1384862,quinta da marinha,houses,457.0,2700000,1,0,0
1384889,quinta da marinha,houses,215.0,1400000,1,0,0
1384904,quinta da marinha,houses,215.0,1400000,1,0,0
1384907,quinta da marinha,houses,190.0,1200000,0,0,1
1384923,quinta da marinha,houses,582.0,2750000,0,0,1
1384970,quinta da marinha,houses,260.0,1400000,0,0,1
1384972,quinta da marinha,houses,118.0,650000,0,0,1
1384993,quinta da marinha,houses,150.0,2339000,1,0,0
1385045,quinta da marinha,houses,250.0,940000,0,1,0
1385046,quinta da marinha,houses,250.0,945000,0,1,0
1385075,quinta da marinha,houses,580.0,1950000,0,1,0
1385116,alenquer,houses,266.0,80000,0,1,0
1385201,quinta da marinha,houses,160.0,0,0,1,0
1385529,nagueles,houses,397.0,985000,0,0,1
1387249,nagueles,apartments,48.0,200000,0,0,1
1387293,nagueles,apartments,179.0,455000,0,0,1
1388278,quinta da marinha,houses,1032.0,4900000,0,0,1
1388287,alenquer,houses,98.0,0,0,1,0
1389581,alenquer,houses,120.0,100000,1,0,0
1389683,nagueles,apartments,97.0,275000,0,0,1
1391177,nagueles,apartments,97.0,275000,0,0,1
1393835,quinta da marinha,houses,1032.0,4900000,0,0,1
1393836,quinta da marinha,houses,290.0,790000,0,1,0
1394795,nagueles,houses,350.0,1650000,1,0,0
1396194,quinta da marinha,houses,629.0,4900000,0,0,1
1396230,quinta da marinha,houses,540.0,1950000,0,1,0
1397197,nagueles,houses,585.0,800000,0,0,1
1400173,quinta da marinha,houses,118.0,650000,0,0,1
1400399,quinta da marinha,houses,87.0,0,0,1,0
1400429,quinta da marinha,houses,300.0,975000,0,1,0
1400449,quinta da marinha,houses,456.0,2500000,0,0,1
1400452,quinta da marinha,houses,190.0,1000000,0,0,1
1400454,quinta da marinha,houses,215.0,1400000,1,0,0
1400466,quinta da marinha,houses,170.0,1500000,0,0,1
1400468,quinta da marinha,houses,300.0,1200000,0,1,0
1400471,quinta da marinha,houses,118.0,650000,0,0,1
1408616,quinta da marinha,houses,180.0,1295000,1,0,0
1409006,quinta da marinha,houses,252.0,1690000,0,0,1
1409165,alenquer,houses,210.0,190000,0,0,1
1409465,quinta da marinha,houses,400.0,1400000,0,1,0
1409543,quinta da marinha,houses,667.0,2670000,0,0,1
1409573,quinta da marinha,houses,334.0,1980000,0,0,1
1409601,quinta da marinha,houses,555.0,5500000,1,0,0
1409615,quinta da marinha,houses,434.0,2950000,0,0,1
1409619,quinta da marinha,houses,590.0,2700000,0,0,1
1409953,quinta da marinha,houses,384.0,2950000,1,0,0
1416842,nagueles,houses,320.0,1250000,0,0,1
1417116,quinta da marinha,houses,490.0,2800000,0,0,1
1418859,golden mile,apartments,125.0,900000,1,0,0
1419581,quinta da marinha,houses,185.0,1805075,1,0,0
1419585,quinta da marinha,houses,184.0,1195000,0,0,1
1420312,quinta da marinha,houses,119.0,650000,0,0,1
1420421,quinta da marinha,houses,1886.0,1950000,0,0,1
1420434,alenquer,houses,462.0,500000,0,0,1
1420926,nagueles,houses,159.0,765000,1,0,0
1420939,nagueles,apartments,130.0,245000,0,1,0
1426572,nagueles,apartments,130.0,245000,0,1,0
1426593,nagueles,houses,159.0,765000,1,0,0
1426972,quinta da marinha,houses,819.0,6000000,0,0,1
1428692,alenquer,apartments,132.0,102000,0,0,1
1430593,nagueles,houses,187.0,320000,0,1,0
1431060,nagueles,houses,159.0,765000,1,0,0
1432442,quinta da marinha,houses,185.0,1360000,0,0,1
1432515,quinta da marinha,houses,186.0,1245000,0,0,1
1432518,quinta da marinha,apartments,193.0,1195000,0,0,1
1432725,quinta da marinha,houses,490.0,2700000,0,0,1
1432872,alenquer,houses,95.0,110000,1,0,0
1433430,quinta da marinha,houses,490.0,2700000,0,0,1
1437312,quinta da marinha,houses,260.0,1800000,0,0,1
1437605,quinta da marinha,houses,260.0,1800000,0,0,1
1437673,alenquer,houses,178.0,131500,0,1,0
1437706,alenquer,houses,52.0,25000,0,1,0
1437708,alenquer,houses,50.0,15000,0,1,0
1437710,alenquer,houses,110.0,86000,0,1,0
1444323,nagueles,houses,266.0,390000,0,1,0
1444499,nagueles,plots,4268.0,3300000,0,0,1
1444600,nagueles,houses,187.0,375000,0,1,0
1444663,nagueles,apartments,233.0,790000,0,0,1
1445056,nagueles,apartments,288.0,1950000,1,0,0
1445148,nagueles,apartments,95.0,265000,0,0,1
1445428,nagueles,apartments,180.0,330000,0,1,0
1445446,nagueles,houses,302.0,450000,0,0,1
1445549,nagueles,apartments,238.0,750000,0,0,1
1445568,golden mile,houses,450.0,995000,0,1,0
1446110,nagueles,apartments,93.0,450000,1,0,0
1446216,nagueles,houses,133.0,799000,1,0,0
1446262,golden mile,apartments,110.0,690000,1,0,0
1446487,nagueles,houses,317.0,540000,0,0,1
1446798,nagueles,houses,233.0,729000,1,0,0
1447712,golden mile,apartments,173.0,650000,0,0,1
1447991,nagueles,houses,180.0,525000,1,0,0
1448217,golden mile,houses,168.0,595000,0,0,1
1448444,golden mile,apartments,120.0,290000,0,1,0
1448906,nagueles,houses,302.0,425000,0,0,1
1448938,golden mile,apartments,180.0,650000,0,1,0
1449768,quinta da marinha,houses,495.0,2669966,0,0,1
1449784,quinta da marinha,houses,628.0,4900000,0,0,1
1449789,quinta da marinha,houses,550.0,2600000,0,0,1
1449856,nagueles,houses,450.0,2500000,1,0,0
1453193,quinta da marinha,houses,628.0,4900000,0,0,1
1453211,quinta da marinha,houses,550.0,2600000,0,0,1
1453212,quinta da marinha,houses,495.0,2669966,0,0,1
1455238,nagueles,houses,310.0,445000,0,1,0
1460867,quinta da marinha,houses,306.0,1980000,0,0,1
1460892,alenquer,houses,280.0,175000,0,1,0
1461978,nagueles,apartments,142.0,319000,0,0,1
1464392,quinta da marinha,houses,190.0,1000000,0,0,1
1464394,quinta da marinha,houses,215.0,1400000,1,0,0
1464940,nagueles,apartments,142.0,319000,0,0,1
1466827,nagueles,apartments,150.0,467000,0,0,1
1467184,nagueles,apartments,160.0,390000,0,1,0
1467958,nagueles,apartments,150.0,467000,0,0,1
1468349,alenquer,houses,99.0,85000,1,0,0
1468442,alenquer,houses,155.0,280000,1,0,0
1468448,alenquer,houses,70.0,75000,1,0,0
1470794,quinta da marinha,houses,189.0,1400000,1,0,0
1470797,quinta da marinha,houses,667.0,2542900,0,0,1
1471182,nagueles,houses,556.0,1030900,0,1,0
1473559,quinta da marinha,houses,376.0,2700000,0,0,1
1473560,quinta da marinha,houses,540.0,2950000,0,0,1
1473925,nagueles,houses,206.0,445000,0,0,1
1473962,nagueles,apartments,207.0,475000,1,0,0
1476349,nagueles,houses,206.0,445000,0,0,1
1476358,nagueles,apartments,207.0,475000,1,0,0
1477164,alenquer,houses,80.0,80300,1,0,0
1477165,alenquer,houses,89.0,70900,0,1,0
1477261,alenquer,houses,170.0,259800,1,0,0
1478962,nagueles,apartments,113.0,345000,0,0,1
1479050,nagueles,houses,267.0,1690000,1,0,0
1479264,quinta da marinha,houses,773.0,5200000,1,0,0
1481559,quinta da marinha,houses,764.0,4500000,1,0,0
1482408,nagueles,apartments,110.0,326000,0,0,1
1482412,nagueles,houses,159.0,765000,1,0,0
1482532,quinta da marinha,houses,764.0,4500000,1,0,0
1483522,nagueles,apartments,94.0,0,0,1,0
1483893,nagueles,houses,159.0,765000,1,0,0
1485320,nagueles,apartments,110.0,326000,0,0,1
1485380,nagueles,houses,159.0,765000,1,0,0
1485966,quinta da marinha,houses,300.0,1800000,0,0,1
1486829,nagueles,apartments,173.0,260000,0,1,0
1486977,quinta da marinha,houses,300.0,1800000,0,0,1
1488260,quinta da marinha,houses,208.0,1100000,0,1,0
1491095,quinta da marinha,houses,695.0,5000000,0,0,1
1491118,alenquer,houses,176.0,158000,0,0,1
1491184,alenquer,houses,61.0,0,0,1,0
1491736,quinta da marinha,houses,695.0,5000000,0,0,1
1492674,nagueles,apartments,207.0,475000,1,0,0
1492714,nagueles,apartments,150.0,467000,0,0,1
1492931,nagueles,houses,310.0,445000,0,1,0
1493327,nagueles,apartments,142.0,299000,0,0,1
1493383,nagueles,apartments,179.0,455000,0,0,1
1493710,quinta da marinha,houses,526.0,2650000,0,0,1
1493786,quinta da marinha,houses,350.0,2100000,0,0,1
1493791,quinta da marinha,houses,570.1,2950000,0,0,1
1493846,quinta da marinha,houses,128.0,0,0,1,0
1494145,nagueles,houses,340.0,500000,0,0,1
1494392,nagueles,houses,302.0,550000,0,0,1
1494904,nagueles,houses,242.0,385000,0,0,1
1494991,nagueles,apartments,101.0,159500,0,1,0
1495219,nagueles,plots,1175.0,600000,0,0,1
1495350,nagueles,apartments,123.0,370000,1,0,0
1495644,nagueles,houses,360.0,1990000,1,0,0
1495894,nagueles,houses,640.0,5500000,1,0,0
1495960,nagueles,houses,150.0,450000,0,0,1
1496256,nagueles,apartments,88.0,266000,0,0,1
1496257,nagueles,apartments,54.0,232000,0,0,1
1496730,nagueles,apartments,156.0,347300,0,0,1
1496750,nagueles,apartments,130.0,385000,0,0,1
1496875,nagueles,houses,470.0,2950000,1,0,0
1496952,nagueles,apartments,173.0,260000,0,1,0
1496954,nagueles,houses,270.0,525000,0,1,0
1497081,nagueles,apartments,112.0,345000,0,0,1
1497106,nagueles,plots,7800.0,3200000,0,0,1
1497210,nagueles,houses,267.0,1690000,1,0,0
1497222,nagueles,houses,181.0,315000,0,0,1
1497237,nagueles,houses,590.0,790000,0,0,1
1497298,nagueles,houses,240.0,398000,0,0,1
1497312,nagueles,houses,159.0,765000,1,0,0
1497405,nagueles,houses,450.0,1850000,0,0,1
1497426,nagueles,houses,385.0,1450000,0,0,1
1497433,nagueles,houses,320.0,1250000,0,0,1
1497509,nagueles,houses,149.0,420000,0,0,1
1497777,nagueles,apartments,127.0,525000,0,0,1
1497787,nagueles,houses,177.0,495000,0,0,1
1497827,nagueles,apartments,140.0,228000,0,1,0
1497829,nagueles,houses,367.0,495000,0,0,1
1497846,nagueles,houses,367.0,495000,0,0,1
1497868,nagueles,houses,434.0,1850000,1,0,0
1498126,nagueles,apartments,112.0,269000,0,0,1
1498163,nagueles,houses,300.0,430000,0,0,1
1498271,nagueles,houses,450.0,1390000,0,0,1
1498397,nagueles,houses,206.0,445000,0,0,1
1498504,nagueles,apartments,100.0,545000,1,0,0
1498521,nagueles,houses,304.0,450000,0,1,0
1498633,nagueles,apartments,172.0,690000,1,0,0
1499833,nagueles,apartments,173.0,260000,0,1,0
1500270,quinta da marinha,houses,582.0,2750000,0,0,1
1504776,quinta da marinha,houses,525.0,2950000,0,0,1
1505530,nagueles,houses,894.0,2461000,0,0,1
1505570,nagueles,houses,320.0,0,0,1,0
1506349,quinta da marinha,houses,685.0,3600000,0,0,1
1507546,quinta da marinha,houses,192.0,1195000,0,0,1
1507548,quinta da marinha,houses,192.0,1195000,0,0,1
1507549,quinta da marinha,houses,192.0,1295000,0,0,1
1507555,quinta da marinha,houses,193.0,1245000,0,0,1
1507556,quinta da marinha,houses,197.0,1245000,0,0,1
1507557,quinta da marinha,houses,192.0,1245000,0,0,1
1507568,quinta da marinha,houses,196.0,1295000,0,0,1
1507857,quinta da marinha,houses,530.0,4000000,0,0,1
1507863,quinta da marinha,houses,246.0,945000,0,0,1
1507870,quinta da marinha,houses,246.0,945000,0,0,1
1507873,quinta da marinha,houses,118.0,650000,0,0,1
1507874,quinta da marinha,houses,246.0,940000,0,0,1
1507880,quinta da marinha,houses,118.0,650000,0,0,1
1507881,quinta da marinha,houses,118.0,650000,0,0,1
1507882,quinta da marinha,houses,190.0,1200000,0,0,1
1507883,quinta da marinha,houses,950.0,4900000,0,0,1
1507885,quinta da marinha,houses,118.0,650000,0,0,1
1507889,quinta da marinha,houses,118.0,650000,0,0,1
1507892,quinta da marinha,houses,118.0,650000,0,0,1
1507938,quinta da marinha,houses,215.0,1399000,1,0,0
1509118,quinta da marinha,houses,192.0,1195000,0,0,1
1509120,quinta da marinha,houses,192.0,1295000,0,0,1
1509124,quinta da marinha,houses,192.0,1195000,0,0,1
1509126,quinta da marinha,houses,193.0,1245000,0,0,1
1509139,quinta da marinha,houses,192.0,1245000,0,0,1
1509140,quinta da marinha,houses,197.0,1245000,0,0,1
1509141,quinta da marinha,houses,196.0,1295000,0,0,1
1509354,quinta da marinha,houses,530.0,4000000,0,0,1
1509358,quinta da marinha,houses,246.0,945000,0,0,1
1509362,quinta da marinha,houses,246.0,945000,0,0,1
1509369,quinta da marinha,houses,246.0,940000,0,0,1
1509372,quinta da marinha,houses,950.0,4900000,0,0,1
1509377,quinta da marinha,houses,118.0,650000,0,0,1
1509378,quinta da marinha,houses,118.0,650000,0,0,1
1509380,quinta da marinha,houses,118.0,650000,0,0,1
1509381,quinta da marinha,houses,118.0,650000,0,0,1
1509382,quinta da marinha,houses,118.0,650000,0,0,1
1509385,quinta da marinha,houses,118.0,650000,0,0,1
1509387,quinta da marinha,houses,118.0,650000,0,0,1
1509408,quinta da marinha,houses,190.0,1200000,0,0,1
1509411,quinta da marinha,houses,215.0,1399000,1,0,0
1512061,quinta da marinha,houses,810.0,4500000,0,0,1
1512063,quinta da marinha,houses,725.0,4950000,0,0,1
1512114,alenquer,houses,268.0,208000,1,0,0
1512120,alenquer,houses,116.0,79000,0,0,1
1512123,quinta da marinha,houses,290.0,0,0,1,0
1512124,quinta da marinha,houses,815.0,0,0,1,0
1512694,nagueles,houses,187.0,375000,0,1,0
1512708,nagueles,apartments,207.0,320000,0,0,1
1512757,nagueles,apartments,207.0,320000,0,0,1
1512786,nagueles,houses,187.0,375000,0,1,0
1513472,quinta da marinha,houses,810.0,4500000,0,0,1
1513474,quinta da marinha,houses,725.0,4950000,0,0,1
1513490,quinta da marinha,houses,290.0,0,0,1,0
